Racha_Local,Racha_Visita,Dif_Goles_Local,Dif_Goles_Visita,xG_Favor_Local,xG_Contra_Local,xG_Favor_Visita,xG_Contra_Visita,Pts_Totales_Local,Pts_Totales_Visita,FTR,B365H,B365D,B365A
7,7,6,2,2.3666666666666667,1.4166666666666667,2.283333333333333,1.9000000000000001,76,55,D,1.75,3.5,5.0
2,4,-2,0,1.1166666666666665,2.4166666666666665,1.1166666666666667,2.6166666666666667,45,10,A,2.6,3.1,2.88
2,5,-4,1,0.48333333333333334,2.6833333333333336,1.2333333333333332,2.6666666666666665,4,76,D,3.7,3.25,2.1
3,4,-1,0,0.9499999999999998,2.316666666666667,1.7833333333333332,2.9333333333333336,56,48,H,2.15,3.0,3.8
6,9,2,4,1.5333333333333334,2.6166666666666667,2.0833333333333335,0.43333333333333335,10,96,A,10.0,6.0,1.27
4,4,0,0,1.8333333333333333,0.6833333333333332,1.4833333333333334,1.5,55,84,H,2.7,3.0,2.8
7,3,3,0,1.95,1.8333333333333333,1.5333333333333332,2.183333333333333,95,54,H,1.33,5.0,9.0
4,9,0,5,1.4666666666666668,2.25,1.7333333333333334,1.55,90,66,H,1.7,3.8,5.0
4,3,-1,-2,2.3833333333333333,2.0833333333333335,2.1,1.2666666666666666,73,11,H,1.85,3.75,4.0
1,6,-2,2,2.3000000000000003,2.033333333333333,2.35,1.5833333333333333,66,69,H,1.91,3.6,3.9
5,3,2,-1,1.8333333333333333,1.5333333333333332,2.8000000000000003,1.6499999999999997,14,85,A,6.5,4.33,1.5
0,9,-7,5,1.4166666666666667,2.7999999999999994,2.5666666666666664,2.1333333333333333,70,58,D,3.3,3.75,2.05
6,6,3,3,1.4166666666666667,1.4000000000000001,2.65,1.366666666666667,55,83,A,2.7,3.5,2.5
0,9,-3,3,2.1166666666666667,2.4833333333333334,1.7333333333333334,1.4333333333333333,99,81,H,1.65,4.33,4.5
9,1,4,-3,3.9000000000000004,1.4166666666666667,1.75,1.6833333333333333,111,55,H,1.17,8.0,15.0
6,7,2,4,1.8166666666666667,1.2666666666666666,1.8499999999999999,2.1333333333333333,103,65,D,1.95,3.1,4.5
4,3,-1,0,1.0999999999999999,2.6166666666666667,2.3833333333333333,1.0166666666666666,56,87,H,4.5,3.6,1.8
0,1,-4,-3,1.4500000000000002,2.55,1.9166666666666667,2.1,62,44,H,1.83,3.5,4.5
0,6,-5,2,0.7333333333333333,2.6333333333333333,2.766666666666666,1.9000000000000001,47,78,H,5.25,4.0,1.62
6,7,2,4,2.2833333333333337,0.8333333333333334,2.1333333333333333,2.1666666666666665,87,74,H,1.5,4.75,5.75
4,5,-1,1,2.1333333333333333,1.8166666666666667,1.55,2.1666666666666665,9,65,A,2.88,3.4,2.45
3,1,-3,-3,3.283333333333333,2.6833333333333336,1.7666666666666666,2.0500000000000003,110,14,H,1.22,6.25,12.0
4,4,-1,1,1.8499999999999999,1.7,1.7666666666666666,2.1333333333333333,76,57,H,1.57,4.2,5.25
1,1,-4,-2,1.5666666666666667,2.1999999999999997,1.2166666666666666,1.4166666666666667,69,40,A,1.62,3.8,5.75
7,3,2,0,1.55,1.7333333333333334,0.8166666666666668,2.3666666666666667,56,5,D,1.95,3.25,4.33
2,5,-1,2,1.1166666666666665,2.283333333333333,1.6500000000000001,1.7166666666666668,43,77,A,4.2,3.0,2.05
5,6,1,1,1.8666666666666665,1.0999999999999999,2.6999999999999997,1.4166666666666667,81,90,H,2.2,3.0,3.7
2,6,-2,2,2.433333333333333,1.2833333333333334,2.216666666666667,1.5333333333333332,42,99,A,7.5,4.5,1.42
4,6,1,2,1.8333333333333333,1.4333333333333333,3.016666666666667,1.7333333333333334,54,60,H,2.38,3.0,3.3
1,3,-4,-1,1.7,2.783333333333333,1.75,2.183333333333333,7,62,D,3.0,3.1,2.5
6,3,1,-4,1.3333333333333333,2.3833333333333333,1.5166666666666668,2.5833333333333335,17,59,D,2.7,3.2,2.7
4,1,0,-3,1.2333333333333334,1.6666666666666667,1.9333333333333333,1.4333333333333333,13,46,A,2.45,3.0,3.2
5,1,1,-3,1.4666666666666666,1.9666666666666668,1.0166666666666666,2.2333333333333334,77,45,H,1.53,3.8,7.0
1,7,-3,2,1.8166666666666667,1.9166666666666667,2.0166666666666666,0.9500000000000001,14,58,D,2.7,3.2,2.7
3,4,0,1,1.1833333333333333,2.3666666666666667,1.5999999999999999,2.0500000000000003,6,14,H,2.25,3.1,3.4
5,1,2,-3,1.4666666666666668,2.5999999999999996,1.4333333333333333,1.7999999999999998,66,45,D,1.48,4.5,6.5
6,0,3,-6,3.0,1.1166666666666667,1.8,2.1333333333333333,86,44,H,1.36,4.75,8.5
7,9,3,4,1.4833333333333334,1.866666666666667,2.233333333333333,0.4166666666666667,18,99,D,7.5,5.0,1.38
3,7,1,3,1.1166666666666667,1.8833333333333335,2.716666666666667,2.283333333333333,55,59,D,2.63,3.6,2.5
6,7,2,6,2.7833333333333337,1.8500000000000003,2.0833333333333335,1.633333333333333,60,93,A,2.8,3.5,2.38
1,5,-3,1,1.3166666666666667,2.1666666666666665,2.316666666666667,1.8499999999999999,43,84,D,5.75,4.0,1.57
6,5,2,1,3.0,1.2,1.7,1.3499999999999999,88,57,D,1.5,4.1,7.0
3,1,-1,-3,1.4166666666666667,1.7166666666666668,2.2166666666666663,2.1166666666666667,43,42,D,2.75,2.9,2.9
9,1,6,-4,2.5999999999999996,1.5,1.8499999999999999,2.3333333333333335,98,9,H,1.22,6.5,12.0
0,1,-6,-2,1.1833333333333333,1.95,2.0166666666666666,2.2166666666666663,54,63,H,2.15,3.3,3.5
1,4,-2,0,1.8499999999999999,2.6166666666666667,1.5333333333333332,1.5333333333333332,48,57,H,2.4,3.25,3.0
3,6,-1,1,1.8166666666666664,2.3833333333333333,1.3,2.6666666666666665,50,10,H,1.91,3.5,4.0
1,3,-5,1,0.9166666666666666,2.1166666666666667,1.7666666666666666,2.05,60,65,H,2.2,3.3,3.4
6,3,1,-2,2.45,1.3666666666666665,2.1666666666666665,2.5666666666666664,69,78,H,2.8,3.5,2.45
6,6,1,0,2.883333333333333,2.0,1.55,2.1166666666666667,90,59,H,1.55,4.0,6.25
3,1,-2,-4,1.6166666666666665,2.033333333333333,2.0333333333333337,2.15,49,69,D,2.75,3.0,2.75
5,7,2,3,1.75,1.5666666666666667,1.9666666666666668,1.2833333333333332,80,104,H,3.0,3.1,2.55
6,7,2,3,2.6666666666666665,1.1166666666666667,1.7333333333333332,1.8833333333333335,102,80,H,1.36,5.0,8.0
4,6,1,2,1.5999999999999999,1.4000000000000001,2.4333333333333336,1.9666666666666666,69,76,D,2.25,3.5,3.1
2,3,-1,-1,1.5999999999999999,1.5333333333333332,1.5,2.05,87,13,A,1.44,4.5,7.0
6,3,3,0,2.766666666666667,1.2666666666666666,2.3833333333333333,2.15,90,102,H,1.9,3.9,3.7
7,6,2,2,1.7833333333333332,2.4166666666666665,2.983333333333333,2.4166666666666665,68,113,A,4.5,4.2,1.65
1,4,-6,1,1.0,2.6666666666666665,2.4,1.3,55,79,D,3.3,3.4,2.2
4,6,-1,1,1.7833333333333332,2.3833333333333333,1.25,2.4333333333333336,57,59,H,2.5,2.9,3.2
6,9,0,6,1.9333333333333333,2.0500000000000003,4.216666666666667,1.2333333333333332,66,114,D,5.25,5.0,1.5
1,2,-2,-2,1.2666666666666666,1.8333333333333333,1.6166666666666665,2.733333333333333,84,8,H,1.5,3.8,8.0
1,3,-5,-4,1.5166666666666668,2.6,1.7166666666666666,1.75,71,11,H,2.25,3.25,3.3
6,4,0,0,1.25,1.8166666666666667,1.9833333333333332,2.6166666666666667,81,74,H,2.2,3.4,3.25
1,1,-6,-3,1.3999999999999997,2.5,1.5666666666666664,3.0833333333333335,56,9,H,2.0,3.5,3.7
1,4,-3,-1,1.2833333333333334,1.7999999999999998,1.8999999999999997,1.6333333333333335,46,50,D,2.88,3.0,2.75
4,1,-1,-4,1.7166666666666668,1.3166666666666667,1.0999999999999999,1.4166666666666667,104,87,H,2.25,3.25,3.4
1,7,-4,3,1.4333333333333333,2.5166666666666666,3.233333333333333,1.1166666666666665,70,89,D,3.9,3.4,2.0
3,7,-3,4,1.5833333333333333,2.216666666666667,1.9333333333333333,0.7166666666666667,59,83,A,3.75,3.2,2.1
0,4,-7,1,1.2833333333333334,2.9333333333333336,0.9333333333333335,1.1833333333333333,44,70,A,3.8,3.6,1.95
3,6,-3,4,1.7833333333333332,2.8000000000000003,2.5833333333333335,1.3,78,93,H,3.6,3.8,1.95
3,4,-2,0,1.6833333333333333,2.3833333333333333,1.95,2.183333333333333,102,74,A,1.44,5.0,6.25
3,5,0,1,2.15,2.0166666666666666,1.45,2.2833333333333337,65,19,H,2.1,3.25,3.75
4,6,1,1,2.1333333333333333,1.7666666666666666,2.3333333333333335,1.3333333333333333,77,72,H,1.91,3.6,4.0
3,6,-4,2,1.9666666666666668,2.65,2.4499999999999997,2.2833333333333337,74,53,D,1.62,4.2,4.75
3,6,-2,3,1.9000000000000004,2.8000000000000003,3.25,0.7666666666666666,10,89,A,6.25,4.5,1.48
3,6,-1,0,1.75,1.6166666666666665,2.0,2.6833333333333336,57,68,A,2.6,3.0,2.9
6,3,3,-1,2.8833333333333333,2.216666666666667,2.15,1.3666666666666665,116,87,H,1.36,5.5,7.0
1,7,-2,2,2.1166666666666667,1.5833333333333333,1.75,1.2833333333333334,63,59,A,2.8,3.1,2.7
9,4,8,-2,2.1166666666666667,1.5999999999999999,1.5666666666666667,2.3000000000000003,96,60,H,1.44,4.75,7.0
2,4,-1,-3,1.2833333333333334,2.466666666666667,1.6833333333333333,2.216666666666667,8,67,D,3.5,3.2,2.2
4,4,1,0,2.183333333333333,1.5666666666666664,1.6333333333333335,2.0,80,51,D,1.53,4.33,5.75
6,9,1,7,1.5666666666666667,1.55,2.8166666666666664,1.55,59,101,A,5.25,3.5,1.73
1,7,-3,5,1.5666666666666667,2.466666666666667,3.6833333333333336,1.4333333333333333,15,115,D,7.0,5.25,1.38
1,1,-3,-3,1.7333333333333332,2.483333333333333,1.4833333333333334,2.533333333333333,43,44,A,2.25,3.0,3.6
3,6,0,2,1.4666666666666668,1.95,2.4499999999999997,2.283333333333333,14,93,A,6.0,3.75,1.62
3,6,-4,3,1.4666666666666666,2.216666666666667,1.9833333333333334,1.9833333333333334,11,84,A,3.0,3.3,2.4
9,5,6,1,2.55,1.3333333333333333,1.95,2.15,105,85,A,1.9,3.5,4.0
4,4,0,0,1.8499999999999996,1.5833333333333333,1.6833333333333333,1.4666666666666668,80,44,H,1.62,3.7,6.25
7,4,3,2,2.4499999999999997,0.5666666666666668,1.2333333333333334,1.8333333333333333,100,56,H,1.42,4.75,7.5
3,3,-2,-3,2.0,1.6833333333333333,1.1333333333333335,1.6833333333333333,60,57,H,2.05,3.3,3.8
5,4,2,-1,2.4,1.9333333333333333,1.4666666666666668,1.6333333333333335,60,63,A,1.75,4.0,4.33
3,5,0,2,1.3166666666666667,1.8333333333333333,1.9333333333333333,2.4,58,67,A,3.5,3.25,2.2
6,5,3,1,1.75,1.4333333333333333,1.6833333333333333,1.8499999999999996,16,9,D,2.1,3.2,3.75
5,4,4,2,2.1333333333333333,1.6500000000000001,2.216666666666667,1.6666666666666667,70,17,H,1.73,3.6,5.0
3,2,-1,-2,1.3833333333333335,1.8499999999999999,1.7999999999999998,2.533333333333333,59,16,H,2.25,2.88,3.8
3,1,-3,-3,1.2833333333333332,2.516666666666667,1.7666666666666666,2.1166666666666667,60,63,D,2.35,3.0,3.4
6,0,4,-6,2.5666666666666664,1.5,1.4833333333333334,2.3000000000000003,93,11,H,1.22,6.5,12.0
2,1,-1,-6,1.1500000000000001,2.316666666666667,2.716666666666667,2.4,19,75,H,3.2,3.3,2.3
7,3,3,-3,1.2166666666666668,2.1333333333333333,1.4333333333333333,2.783333333333333,66,81,A,2.8,3.25,2.63
1,6,-4,2,0.9666666666666667,2.5166666666666666,2.4499999999999997,1.2833333333333334,56,68,A,2.2,3.3,3.3
5,1,1,-2,2.55,1.7166666666666668,0.9833333333333334,2.683333333333333,51,43,H,2.05,3.0,4.2
9,3,8,-1,3.0500000000000003,1.25,1.6333333333333335,1.3833333333333335,119,57,H,1.2,7.0,13.0
5,2,1,-2,2.4,1.1666666666666667,1.7333333333333334,2.2166666666666663,90,47,H,1.3,5.5,10.0
3,0,-1,-5,1.8166666666666667,1.2666666666666668,1.3500000000000003,2.6,72,10,H,1.45,4.5,7.0
0,3,-4,-4,1.0833333333333333,2.8833333333333333,2.0500000000000003,1.9500000000000002,9,87,A,3.5,3.3,2.15
9,2,6,-1,3.0833333333333335,1.0166666666666666,1.05,2.216666666666667,104,9,H,1.2,6.25,17.0
4,3,-1,-4,1.8,2.0,1.75,1.3666666666666665,47,59,A,2.7,3.0,2.8
7,6,2,2,2.1666666666666665,2.5,2.283333333333333,1.4000000000000001,88,83,H,1.62,3.8,5.75
7,9,3,7,2.5833333333333335,1.7166666666666668,2.35,1.5,62,99,A,2.8,3.4,2.45
3,5,-3,3,1.9000000000000001,1.9333333333333333,2.4833333333333334,1.5999999999999999,57,81,A,3.0,3.3,2.38
6,3,0,-2,1.8333333333333333,1.9833333333333334,1.6666666666666667,2.033333333333333,71,63,A,2.05,3.5,3.5
4,5,0,4,1.4833333333333334,2.4166666666666665,3.3333333333333335,1.4333333333333333,52,116,D,6.5,5.25,1.4
7,3,3,-4,2.283333333333333,3.0333333333333337,1.6333333333333335,2.25,54,102,A,4.33,4.33,1.67
0,2,-6,-1,1.05,2.0,1.45,2.033333333333333,87,71,H,1.73,3.75,4.75
5,6,1,2,1.7833333333333332,2.1333333333333333,2.3166666666666664,1.3833333333333335,10,105,A,8.0,5.75,1.3
4,2,-1,-4,1.5499999999999998,2.15,1.3499999999999999,2.4,44,58,H,3.0,2.88,2.7
9,7,6,5,3.033333333333333,0.5333333333333333,3.0666666666666664,0.6,92,103,D,3.4,3.3,2.2
7,7,5,4,2.3666666666666667,2.216666666666667,2.0833333333333335,1.2166666666666666,77,80,A,2.75,3.3,2.63
6,0,3,-8,2.066666666666667,2.016666666666667,0.5666666666666667,2.6166666666666667,87,44,H,1.5,4.33,6.5
7,2,4,-1,1.2833333333333334,0.9500000000000001,2.3,1.3,73,60,A,2.3,3.4,3.1
6,4,3,0,2.35,2.1999999999999997,1.9666666666666666,1.5333333333333332,96,107,A,2.6,2.88,3.1
2,4,-4,-3,1.4166666666666667,2.25,1.3833333333333335,2.033333333333333,68,59,D,1.95,3.4,4.1
9,0,7,-4,2.216666666666667,0.8833333333333333,1.4166666666666667,2.3833333333333333,86,14,A,1.48,4.0,8.0
6,1,2,-4,1.8499999999999999,2.0,1.25,1.7833333333333332,84,56,D,1.83,3.8,4.1
6,6,0,3,1.95,1.4333333333333336,2.7166666666666663,1.4166666666666667,71,96,A,4.33,4.1,1.73
1,6,-5,0,2.983333333333333,2.15,1.2500000000000002,2.5666666666666664,75,66,A,2.2,3.25,3.3
9,9,8,5,3.1666666666666665,1.1500000000000001,3.266666666666667,0.9500000000000001,122,107,H,1.73,4.2,4.1
6,3,-1,0,2.1,1.8833333333333335,2.6999999999999997,1.8333333333333333,90,117,A,4.1,3.9,1.8
5,6,3,3,2.6,1.1333333333333333,2.15,1.2166666666666668,104,75,H,1.36,5.0,8.5
7,9,3,6,2.033333333333333,1.55,2.466666666666667,1.9000000000000001,83,90,A,2.15,3.5,3.4
0,4,-5,1,1.6000000000000003,2.233333333333333,1.4666666666666668,1.4833333333333334,10,73,A,4.5,3.8,1.75
0,6,-6,3,0.8333333333333334,2.5666666666666664,2.4,2.1,44,77,A,3.25,3.4,2.25
0,7,-4,5,1.75,2.5666666666666664,2.466666666666667,0.9166666666666666,11,93,H,4.1,4.1,1.8
3,4,-4,0,1.6166666666666665,1.9000000000000001,1.3666666666666665,2.8833333333333333,105,22,D,1.36,5.25,7.0
4,4,0,-1,2.1333333333333333,1.25,1.25,3.0833333333333335,63,54,D,1.45,5.0,6.0
1,4,-3,0,1.0166666666666666,2.566666666666667,1.4666666666666668,1.9000000000000001,9,61,D,2.55,3.0,3.0
9,3,4,-1,2.0500000000000003,1.9833333333333334,1.6333333333333335,1.8666666666666665,102,62,H,1.62,3.8,5.75
4,2,1,-2,2.3000000000000003,2.5,1.3499999999999999,2.6999999999999997,17,71,H,2.88,3.25,2.5
9,7,3,5,2.6333333333333333,2.25,2.566666666666667,1.0333333333333334,93,107,H,4.2,3.5,1.9
1,4,-2,0,2.65,1.5999999999999999,1.7666666666666666,1.6500000000000001,75,93,D,3.1,3.75,2.15
6,6,-1,2,1.0333333333333334,2.3166666666666664,2.033333333333333,1.8166666666666667,69,80,H,2.2,3.2,3.5
6,4,1,0,2.4666666666666663,2.0,1.8166666666666667,2.6833333333333336,99,23,H,1.25,6.5,10.0
7,0,4,-5,2.6833333333333336,1.3833333333333335,1.2166666666666666,1.7333333333333332,85,10,H,1.27,6.0,9.5
1,3,-4,-1,1.0166666666666666,2.516666666666667,1.4000000000000001,1.9833333333333334,57,75,H,2.3,3.5,3.0
3,4,0,-1,2.066666666666667,2.1666666666666665,2.183333333333333,1.8166666666666667,14,106,D,3.8,4.0,1.85
0,4,-4,1,1.366666666666667,1.7833333333333332,2.9333333333333336,1.8,57,62,H,2.8,2.9,2.8
3,6,-5,1,1.5999999999999999,2.6166666666666667,2.1666666666666665,1.4666666666666668,90,107,H,3.25,3.25,2.25
5,9,2,8,1.9833333333333334,1.7166666666666666,2.8333333333333335,1.0833333333333333,84,125,A,4.0,4.5,1.73
6,7,3,6,1.8999999999999997,1.4166666666666667,3.3166666666666664,1.3333333333333333,108,73,H,1.53,4.33,6.0
1,3,-2,-3,1.3666666666666665,2.3833333333333333,2.216666666666667,1.8666666666666665,43,90,H,5.0,4.0,1.67
6,5,1,1,1.5833333333333333,1.45,2.483333333333333,1.2,110,93,H,2.35,3.0,3.2
3,6,-1,3,2.4,1.2833333333333332,2.4333333333333336,1.3333333333333333,83,86,D,2.6,3.1,2.9
2,6,-1,3,1.3333333333333333,2.6166666666666667,1.75,1.75,47,96,H,5.25,3.6,1.67
6,6,1,2,2.216666666666667,1.2833333333333334,1.45,1.6500000000000001,71,76,A,2.55,3.3,2.8
6,2,2,-2,2.5833333333333335,2.4166666666666665,0.8833333333333333,2.8000000000000003,83,55,D,1.55,4.33,5.75
3,4,-1,-1,1.7333333333333332,2.8166666666666664,1.3333333333333333,2.35,17,47,H,2.4,3.1,3.2
2,5,-1,1,1.8999999999999997,2.6,1.5166666666666666,2.6333333333333333,16,53,H,2.15,3.3,3.5
5,3,1,-2,1.5833333333333333,1.6000000000000003,1.9833333333333332,1.633333333333333,60,57,D,2.15,3.4,3.4
5,3,3,-2,2.8666666666666667,1.9666666666666666,1.4833333333333334,1.8833333333333335,120,71,A,1.3,5.5,9.5
6,3,0,0,1.5166666666666666,2.0,1.9166666666666667,1.6499999999999997,66,69,H,2.25,3.4,3.2
3,5,-3,1,1.8,1.7666666666666668,2.433333333333333,1.8166666666666664,62,54,A,2.4,3.0,3.3
4,4,-1,-1,1.6666666666666667,2.1166666666666667,2.066666666666667,1.7666666666666668,10,47,A,2.4,3.0,3.3
1,7,-5,2,1.6499999999999997,2.283333333333333,1.75,2.1166666666666667,58,91,A,4.5,3.6,1.8
0,4,-4,0,0.9666666666666667,1.8999999999999997,2.533333333333333,1.1666666666666667,44,64,A,4.2,4.0,1.75
1,0,-3,-5,1.5166666666666666,2.3000000000000003,1.2166666666666666,2.5833333333333335,64,9,H,1.73,3.8,4.5
3,2,0,-3,2.4833333333333334,1.8333333333333333,1.6833333333333333,2.6833333333333336,62,53,A,1.75,3.9,4.5
3,1,-3,-3,0.8000000000000002,2.65,1.2666666666666666,1.9500000000000002,47,10,H,2.5,2.88,3.3
2,6,-2,1,1.5999999999999999,2.033333333333333,1.5666666666666664,1.7166666666666666,94,72,H,1.67,3.8,5.25
5,4,2,1,2.4,1.5666666666666667,2.6166666666666667,2.5833333333333335,107,84,H,1.67,4.0,4.75
0,3,-4,-1,1.3333333333333333,1.9666666666666668,1.8166666666666667,1.7,10,71,A,4.0,3.5,1.91
4,0,1,-5,2.6333333333333333,1.6333333333333335,1.0666666666666667,2.783333333333333,107,44,H,1.13,8.5,21.0
0,6,-6,2,1.75,2.1999999999999997,1.8,2.2333333333333334,58,20,H,1.95,3.25,4.2
6,4,0,1,1.7833333333333334,1.5333333333333334,2.9333333333333336,1.6666666666666667,50,84,A,3.6,3.3,2.1
3,5,-1,1,1.7666666666666666,1.75,1.3833333333333335,1.4166666666666667,107,61,H,1.3,5.0,11.0
2,4,-1,2,1.7833333333333332,1.9166666666666667,2.183333333333333,2.4166666666666665,62,19,H,2.45,3.1,3.1
9,4,6,0,2.8833333333333333,1.45,1.9000000000000001,2.4166666666666665,128,67,H,1.2,7.0,12.0
3,9,-2,3,1.2,2.033333333333333,1.3333333333333333,1.8499999999999999,62,69,A,2.5,2.8,3.25
3,4,-2,0,2.4833333333333334,2.233333333333333,2.1166666666666667,2.15,90,50,H,1.33,5.0,9.5
9,4,3,0,1.9666666666666668,2.0166666666666666,2.4833333333333334,2.3166666666666664,94,20,D,1.42,4.33,8.0
3,4,-2,1,1.0,2.2,2.033333333333333,2.6,75,15,D,1.91,3.6,4.0
2,9,-2,3,1.3333333333333333,2.1,2.9499999999999997,2.6666666666666665,56,96,A,3.75,3.5,2.0
4,7,-2,4,1.7833333333333332,2.5833333333333335,3.016666666666667,1.1500000000000001,23,88,H,3.3,3.3,2.25
3,4,-4,1,1.5,1.75,1.7166666666666668,1.6000000000000003,80,60,H,2.55,3.3,2.8
6,9,1,5,1.5666666666666664,2.0166666666666666,2.683333333333333,1.5833333333333333,79,102,A,3.9,3.9,1.85
3,4,-2,1,1.1666666666666667,1.6833333333333333,2.9166666666666665,1.7333333333333334,60,120,A,5.5,4.0,1.6
6,6,2,0,1.7166666666666668,1.7166666666666668,1.7166666666666668,2.0166666666666666,74,93,H,2.63,3.25,2.75
1,2,-3,-2,1.5833333333333333,1.6666666666666667,1.2833333333333332,2.3333333333333335,58,10,H,1.91,3.4,4.2
4,4,1,0,2.6666666666666665,2.3333333333333335,1.7999999999999998,1.3166666666666667,87,93,A,2.88,3.25,2.5
7,6,2,5,2.4666666666666663,2.3833333333333333,2.35,1.3333333333333333,57,111,A,6.5,4.2,1.5
3,9,-2,4,2.216666666666667,1.95,1.9666666666666666,1.1500000000000001,62,113,H,4.5,3.4,1.85
1,3,-4,0,1.1833333333333333,2.65,1.9833333333333334,2.3000000000000003,71,46,A,1.8,3.4,4.75
2,4,-1,0,1.8,1.1500000000000001,2.4166666666666665,2.1,69,84,D,2.55,3.4,2.75
7,1,4,-2,2.9666666666666663,1.3499999999999999,1.8999999999999997,1.8999999999999997,67,76,D,1.83,4.0,3.8
3,6,0,2,1.4333333333333333,2.233333333333333,3.1,1.9500000000000002,96,73,H,2.1,3.3,3.6
2,5,-1,2,1.2666666666666666,1.95,2.3833333333333333,1.1333333333333333,61,65,D,1.9,3.0,4.0
4,5,-1,2,1.4833333333333334,2.033333333333333,2.45,1.7833333333333332,60,110,A,3.5,3.75,2.0
0,1,-5,-4,0.7666666666666666,2.3833333333333333,0.6833333333333332,2.6,44,76,A,3.5,3.6,2.05
1,4,-3,-2,2.066666666666667,2.6666666666666665,1.1666666666666667,1.9833333333333334,84,26,D,1.67,4.0,5.25
6,3,1,-1,1.633333333333333,1.5166666666666666,1.2666666666666666,2.0,96,99,H,1.95,3.2,4.33
4,4,0,0,2.3000000000000003,0.9666666666666667,1.8,1.8833333333333335,88,97,D,2.75,3.6,2.45
4,6,0,3,2.466666666666667,2.3000000000000003,1.7166666666666668,2.3333333333333335,87,20,D,1.62,3.8,5.75
6,6,2,2,1.5833333333333333,1.4833333333333334,2.5666666666666664,1.3,72,110,A,5.75,4.1,1.57
2,0,-1,-3,2.1333333333333333,2.4166666666666665,2.1,1.8333333333333333,77,10,D,1.48,4.33,6.5
5,6,2,-1,2.1833333333333336,1.7166666666666668,1.7,1.9000000000000001,16,79,H,2.6,3.3,2.75
9,2,7,-1,2.1999999999999997,1.7,1.6833333333333333,1.9666666666666666,105,56,H,1.22,8.0,10.0
4,3,0,-2,1.5166666666666666,2.3000000000000003,1.1833333333333333,1.9833333333333332,67,60,H,2.2,3.0,3.7
6,4,2,2,2.9166666666666665,1.4666666666666668,1.5333333333333332,1.2166666666666666,123,61,H,1.2,7.0,12.0
0,0,-5,-3,1.5,2.0,1.8166666666666667,1.7333333333333334,9,62,D,3.4,3.4,2.15
1,6,-6,3,1.0333333333333334,2.766666666666667,1.4833333333333334,1.8666666666666665,10,77,D,3.6,3.4,2.05
6,6,1,1,1.8333333333333333,2.8000000000000003,3.033333333333333,1.6833333333333333,57,93,A,4.0,3.4,1.95
0,6,-5,2,1.5333333333333332,2.483333333333333,2.516666666666667,1.4000000000000001,71,65,H,2.2,3.3,3.4
9,5,3,3,2.6,2.5833333333333335,3.4499999999999997,1.95,99,68,H,2.1,3.6,3.3
3,0,-1,-4,1.6666666666666667,2.216666666666667,0.8833333333333334,1.5333333333333332,50,10,D,2.15,3.1,3.75
4,3,0,-1,1.8499999999999999,2.5666666666666664,2.283333333333333,1.7166666666666668,21,61,A,2.3,3.2,3.3
4,3,0,-2,2.15,2.6,1.2333333333333334,1.7166666666666668,85,62,H,1.7,3.5,5.5
3,2,0,-1,1.4833333333333332,2.433333333333333,2.4,1.5333333333333332,19,70,H,2.4,3.1,3.2
9,9,4,6,2.266666666666667,1.55,3.0833333333333335,1.3499999999999999,105,131,A,3.4,4.75,1.83
4,3,-2,-2,1.6333333333333335,2.15,1.5,1.8666666666666665,56,110,A,5.0,4.0,1.67
3,9,-4,3,1.5166666666666666,1.7166666666666666,1.2,1.1666666666666667,93,72,A,1.75,3.6,5.0
3,6,-1,1,1.9000000000000001,2.3333333333333335,1.7333333333333332,1.0666666666666667,74,83,H,2.4,3.25,3.0
4,4,2,0,3.6166666666666667,2.066666666666667,1.9666666666666668,1.25,68,89,H,2.55,3.6,2.6
1,3,-2,0,1.6833333333333333,1.8500000000000003,1.25,1.6166666666666665,11,72,D,4.1,3.4,1.95
4,3,0,0,1.2,2.0,2.216666666666667,2.0666666666666664,79,78,H,2.25,3.6,3.0
6,2,1,-2,2.033333333333333,1.2833333333333332,1.7666666666666666,2.266666666666667,113,85,H,1.42,4.75,7.0
3,3,-2,1,1.6500000000000001,1.9166666666666667,2.016666666666667,1.8166666666666664,50,74,H,3.5,3.0,2.25
3,5,-4,1,2.3666666666666667,1.95,2.25,1.9833333333333334,65,88,D,3.1,3.0,2.45
6,4,1,0,2.1,1.5666666666666667,2.0166666666666666,1.9333333333333333,64,51,A,1.91,3.2,4.2
6,3,0,-3,1.2666666666666666,1.5166666666666666,2.4666666666666663,2.216666666666667,50,73,A,4.75,3.3,1.8
7,0,3,-6,2.2,1.6833333333333333,0.9333333333333332,2.6333333333333333,113,44,H,1.25,6.5,10.0
1,6,-2,1,1.0666666666666667,1.7333333333333334,1.9166666666666663,1.8666666666666665,11,99,A,7.5,4.5,1.4
1,6,-4,1,1.6166666666666665,2.3666666666666667,1.3833333333333335,2.15,56,77,A,2.63,3.4,2.6
3,9,-1,9,1.6666666666666667,1.1666666666666667,2.6999999999999997,1.3166666666666667,83,108,A,5.0,4.33,1.6
5,9,2,3,1.9833333333333334,1.7833333333333332,1.9666666666666668,2.4666666666666663,98,102,A,1.83,3.9,4.0
4,5,-2,3,1.25,1.8666666666666665,2.533333333333333,1.7333333333333334,27,19,D,2.5,3.1,2.88
3,3,-5,-2,1.7999999999999998,2.4499999999999997,1.8,1.55,79,60,A,2.25,3.25,3.2
